INDICATOR_ID,INDICATOR_SHORT_NAME,Location Treatment Desc,Reporting Date,Target_Breach,Peer Average By Month,Rate Calculation By Month,Target
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/11/2017 00:00,TRUE,0.94,0.81,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/12/2017 00:00,TRUE,0.62,0.90,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/01/2018 00:00,TRUE,0.82,0.84,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/02/2018 00:00,TRUE,0.62,0.99,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/03/2018 00:00,TRUE,0.78,0.96,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/04/2018 00:00,TRUE,0.81,0.91,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/05/2018 00:00,TRUE,0.72,0.96,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/06/2018 00:00,TRUE,0.83,0.89,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/07/2018 00:00,TRUE,0.75,0.86,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/08/2018 00:00,FALSE,0.96,0.91,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/09/2018 00:00,TRUE,0.89,0.76,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/10/2018 00:00,TRUE,0.86,0.61,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/11/2018 00:00,TRUE,0.72,0.67,0.95
17,Cancer 62 Day Waiting Times,NHS Greater Glasgow & Clyde,01/12/2018 00:00,TRUE,0.88,0.75,0.95
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/01/2017 00:00,TRUE,0.97,0.76,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/02/2017 00:00,TRUE,0.73,0.84,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/03/2017 00:00,TRUE,0.89,0.65,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/04/2017 00:00,TRUE,0.62,0.85,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/05/2017 00:00,TRUE,0.73,0.65,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/06/2017 00:00,TRUE,0.64,0.69,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/07/2017 00:00,TRUE,0.96,0.80,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/08/2017 00:00,TRUE,0.67,0.81,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/09/2017 00:00,TRUE,0.67,0.82,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/10/2017 00:00,TRUE,0.89,0.70,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/11/2017 00:00,TRUE,0.90,0.78,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/12/2017 00:00,TRUE,0.87,0.86,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/01/2018 00:00,TRUE,0.78,0.82,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/02/2018 00:00,TRUE,0.65,0.77,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/03/2018 00:00,TRUE,0.98,0.77,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/04/2018 00:00,TRUE,0.86,0.78,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/05/2018 00:00,TRUE,0.92,0.69,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/06/2018 00:00,TRUE,0.78,1.00,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/07/2018 00:00,TRUE,0.98,0.82,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/08/2018 00:00,TRUE,0.82,0.73,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/09/2018 00:00,TRUE,0.82,0.95,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/10/2018 00:00,TRUE,0.95,0.78,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/11/2018 00:00,TRUE,0.92,0.63,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Greater Glasgow & Clyde,01/12/2018 00:00,TRUE,0.74,0.72,1
9,A&E - 4 hour target,NHS Highland,01/10/2017 00:00,TRUE,0.93,0.61,0.95
9,A&E - 4 hour target,NHS Highland,01/11/2017 00:00,TRUE,0.65,0.72,0.95
9,A&E - 4 hour target,NHS Highland,01/12/2017 00:00,TRUE,0.70,0.98,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/01/2017 00:00,TRUE,0.93,0.93,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/02/2017 00:00,TRUE,0.93,0.68,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/03/2017 00:00,TRUE,0.70,0.66,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/04/2017 00:00,FALSE,0.99,0.71,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/05/2017 00:00,TRUE,0.84,0.78,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/06/2017 00:00,TRUE,0.64,0.90,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/07/2017 00:00,TRUE,0.82,0.79,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/08/2017 00:00,TRUE,0.81,0.80,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/09/2017 00:00,TRUE,0.94,1.00,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/10/2017 00:00,TRUE,0.90,0.60,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/11/2017 00:00,FALSE,0.98,0.69,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/12/2017 00:00,TRUE,0.79,0.64,0.95
4,18 weeks CAMH Services Treatment,NHS Highland,01/01/2017 00:00,TRUE,0.86,0.76,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/02/2017 00:00,TRUE,0.69,0.85,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/03/2017 00:00,TRUE,0.60,0.79,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/04/2017 00:00,TRUE,0.65,0.95,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/05/2017 00:00,FALSE,0.90,0.65,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/06/2017 00:00,TRUE,0.82,0.92,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/07/2017 00:00,TRUE,0.73,0.85,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/08/2017 00:00,TRUE,0.71,0.88,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/09/2017 00:00,TRUE,0.78,0.99,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/10/2017 00:00,FALSE,0.91,0.74,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/11/2017 00:00,TRUE,0.76,0.63,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/12/2017 00:00,TRUE,0.66,0.66,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/01/2018 00:00,TRUE,0.62,0.93,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/02/2018 00:00,TRUE,0.61,0.66,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/03/2018 00:00,TRUE,0.60,0.80,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/04/2018 00:00,FALSE,0.91,0.75,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/05/2018 00:00,TRUE,0.82,0.79,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/06/2018 00:00,TRUE,0.82,0.68,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/07/2018 00:00,FALSE,0.98,0.86,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/08/2018 00:00,TRUE,0.72,0.95,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/09/2018 00:00,TRUE,0.78,0.78,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/10/2018 00:00,TRUE,0.77,0.88,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/11/2018 00:00,FALSE,0.94,0.87,0.9
4,18 weeks CAMH Services Treatment,NHS Highland,01/12/2018 00:00,FALSE,0.97,0.67,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/01/2017 00:00,TRUE,0.62,0.75,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/02/2017 00:00,TRUE,0.68,0.66,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/03/2017 00:00,FALSE,1.00,0.68,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/04/2017 00:00,FALSE,0.97,0.77,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/05/2017 00:00,TRUE,0.77,0.68,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/06/2017 00:00,TRUE,0.63,0.92,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/07/2017 00:00,FALSE,0.98,0.70,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/08/2017 00:00,FALSE,0.90,0.91,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/09/2017 00:00,TRUE,0.64,0.65,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/10/2017 00:00,TRUE,0.68,0.70,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/11/2017 00:00,FALSE,0.99,0.97,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/12/2017 00:00,FALSE,0.96,0.61,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/01/2018 00:00,TRUE,0.61,0.95,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/02/2018 00:00,FALSE,0.97,0.85,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/03/2018 00:00,FALSE,0.94,0.86,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/04/2018 00:00,TRUE,0.70,0.99,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/05/2018 00:00,FALSE,1.00,0.67,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/06/2018 00:00,FALSE,0.95,0.80,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/07/2018 00:00,TRUE,0.71,0.88,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/08/2018 00:00,TRUE,0.68,0.84,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/09/2018 00:00,TRUE,0.70,0.70,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/10/2018 00:00,TRUE,0.80,1.00,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/11/2018 00:00,FALSE,0.92,0.97,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Highland,01/12/2018 00:00,TRUE,0.78,0.93,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/01/2017 00:00,TRUE,0.73,0.69,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/02/2017 00:00,TRUE,0.68,0.94,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/03/2017 00:00,TRUE,0.87,0.75,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/04/2017 00:00,TRUE,0.69,0.77,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/05/2017 00:00,TRUE,0.70,0.66,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/06/2017 00:00,TRUE,0.61,0.74,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/07/2017 00:00,FALSE,0.99,0.83,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/08/2017 00:00,TRUE,0.80,0.78,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/09/2017 00:00,TRUE,0.67,0.68,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/10/2017 00:00,FALSE,0.92,0.62,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/11/2017 00:00,TRUE,0.73,0.97,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/12/2017 00:00,TRUE,0.75,0.61,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/01/2018 00:00,TRUE,0.89,0.81,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/02/2018 00:00,TRUE,0.77,0.87,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/03/2018 00:00,TRUE,0.77,0.64,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/04/2018 00:00,FALSE,0.92,0.86,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/05/2018 00:00,TRUE,0.69,0.66,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/06/2018 00:00,TRUE,0.82,0.85,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/07/2018 00:00,TRUE,0.89,0.74,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/08/2018 00:00,FALSE,0.90,0.77,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/09/2018 00:00,TRUE,0.65,0.67,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/10/2018 00:00,TRUE,0.74,0.90,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/11/2018 00:00,TRUE,0.83,0.83,0.9
7,18 weeks Referral to Treatment,NHS Highland,01/12/2018 00:00,TRUE,0.87,0.60,0.9
9,A&E - 4 hour target,NHS Highland,01/01/2017 00:00,TRUE,0.70,1.00,0.95
9,A&E - 4 hour target,NHS Highland,01/02/2017 00:00,TRUE,0.76,0.65,0.95
9,A&E - 4 hour target,NHS Highland,01/03/2017 00:00,FALSE,0.98,0.92,0.95
9,A&E - 4 hour target,NHS Highland,01/04/2017 00:00,TRUE,0.93,0.65,0.95
9,A&E - 4 hour target,NHS Highland,01/05/2017 00:00,TRUE,0.83,0.80,0.95
9,A&E - 4 hour target,NHS Highland,01/06/2017 00:00,TRUE,0.94,0.84,0.95
9,A&E - 4 hour target,NHS Highland,01/07/2017 00:00,TRUE,0.71,0.90,0.95
9,A&E - 4 hour target,NHS Highland,01/08/2017 00:00,TRUE,0.79,0.84,0.95
9,A&E - 4 hour target,NHS Highland,01/09/2017 00:00,TRUE,0.75,0.76,0.95
9,A&E - 4 hour target,NHS Highland,01/10/2017 00:00,TRUE,0.70,0.77,0.95
9,A&E - 4 hour target,NHS Highland,01/11/2017 00:00,TRUE,0.70,0.62,0.95
9,A&E - 4 hour target,NHS Highland,01/12/2017 00:00,TRUE,0.62,0.84,0.95
9,A&E - 4 hour target,NHS Highland,01/01/2018 00:00,TRUE,0.86,0.89,0.95
9,A&E - 4 hour target,NHS Highland,01/02/2018 00:00,TRUE,0.93,0.72,0.95
9,A&E - 4 hour target,NHS Highland,01/03/2018 00:00,FALSE,0.98,0.64,0.95
9,A&E - 4 hour target,NHS Highland,01/04/2018 00:00,TRUE,0.73,0.61,0.95
9,A&E - 4 hour target,NHS Highland,01/05/2018 00:00,TRUE,0.84,0.85,0.95
9,A&E - 4 hour target,NHS Highland,01/06/2018 00:00,FALSE,0.97,0.81,0.95
9,A&E - 4 hour target,NHS Highland,01/07/2018 00:00,TRUE,0.76,0.81,0.95
9,A&E - 4 hour target,NHS Highland,01/08/2018 00:00,TRUE,0.81,0.97,0.95
9,A&E - 4 hour target,NHS Highland,01/09/2018 00:00,TRUE,0.85,0.64,0.95
9,A&E - 4 hour target,NHS Highland,01/10/2018 00:00,TRUE,0.63,0.77,0.95
9,A&E - 4 hour target,NHS Highland,01/11/2018 00:00,TRUE,0.64,0.88,0.95
9,A&E - 4 hour target,NHS Highland,01/12/2018 00:00,TRUE,0.70,0.69,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/04/2017 00:00,TRUE,0.73,0.71,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/05/2017 00:00,TRUE,0.81,0.77,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/06/2017 00:00,TRUE,0.76,0.64,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/07/2017 00:00,TRUE,0.88,0.65,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/08/2017 00:00,TRUE,0.92,0.84,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/09/2017 00:00,TRUE,0.94,0.68,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/10/2017 00:00,TRUE,0.63,0.75,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/11/2017 00:00,TRUE,0.88,0.82,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/12/2017 00:00,TRUE,0.76,0.84,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/01/2018 00:00,TRUE,0.94,0.69,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/02/2018 00:00,FALSE,1.00,0.71,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/03/2018 00:00,TRUE,0.80,0.74,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/04/2018 00:00,TRUE,0.84,0.64,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/05/2018 00:00,TRUE,0.61,0.72,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/06/2018 00:00,TRUE,0.87,0.73,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/07/2018 00:00,TRUE,0.67,0.78,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/08/2018 00:00,TRUE,0.89,0.94,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/09/2018 00:00,TRUE,0.68,0.62,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/10/2018 00:00,TRUE,0.72,0.91,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/11/2018 00:00,FALSE,0.95,0.75,0.95
16,Cancer 31 Day Waiting Times,NHS Highland,01/12/2018 00:00,FALSE,1.00,0.67,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/01/2017 00:00,TRUE,0.93,0.94,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/02/2017 00:00,TRUE,0.93,0.73,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/03/2017 00:00,TRUE,0.70,0.63,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/04/2017 00:00,TRUE,0.87,0.88,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/05/2017 00:00,TRUE,0.78,0.84,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/06/2017 00:00,FALSE,0.99,0.79,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/07/2017 00:00,FALSE,1.00,0.74,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/08/2017 00:00,TRUE,0.85,0.63,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/09/2017 00:00,TRUE,0.86,0.90,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/10/2017 00:00,TRUE,0.73,0.93,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/11/2017 00:00,TRUE,0.77,0.65,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/12/2017 00:00,FALSE,1.00,0.93,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/01/2018 00:00,TRUE,0.78,0.82,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/02/2018 00:00,TRUE,0.85,0.80,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/03/2018 00:00,FALSE,0.96,0.76,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/04/2018 00:00,TRUE,0.64,0.87,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/05/2018 00:00,TRUE,0.92,0.77,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/06/2018 00:00,TRUE,0.78,0.98,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/07/2018 00:00,TRUE,0.91,0.97,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/08/2018 00:00,TRUE,0.94,0.87,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/09/2018 00:00,TRUE,0.70,0.88,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/10/2018 00:00,TRUE,0.67,0.65,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/11/2018 00:00,TRUE,0.73,0.74,0.95
17,Cancer 62 Day Waiting Times,NHS Highland,01/12/2018 00:00,TRUE,0.63,0.82,0.95
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/01/2017 00:00,TRUE,0.91,0.61,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/02/2017 00:00,TRUE,0.60,0.86,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/03/2017 00:00,TRUE,0.61,0.70,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/04/2017 00:00,TRUE,0.89,0.82,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/05/2017 00:00,TRUE,0.76,0.77,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/06/2017 00:00,TRUE,0.90,0.73,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/07/2017 00:00,TRUE,0.64,0.95,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/08/2017 00:00,TRUE,0.73,0.62,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/09/2017 00:00,TRUE,0.65,0.76,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/10/2017 00:00,TRUE,0.71,0.89,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/11/2017 00:00,TRUE,0.91,0.84,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/12/2017 00:00,TRUE,0.62,0.84,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/01/2018 00:00,TRUE,0.91,0.99,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/02/2018 00:00,TRUE,0.72,0.72,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/03/2018 00:00,TRUE,0.89,0.89,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/04/2018 00:00,TRUE,0.65,1.00,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/05/2018 00:00,TRUE,0.69,0.60,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/06/2018 00:00,TRUE,0.83,0.72,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/07/2018 00:00,TRUE,0.70,0.81,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/08/2018 00:00,TRUE,0.94,1.00,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/09/2018 00:00,TRUE,0.61,0.69,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/10/2018 00:00,TRUE,0.73,0.73,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/11/2018 00:00,TRUE,0.92,0.95,1
31,Inpatient or Day Case 12 Week Waiting Times (completed),NHS Highland,01/12/2018 00:00,TRUE,0.67,0.85,1
6,18 weeks All Ages Psychological Therapy Treatment,NHS Lanarkshire,01/01/2017 00:00,FALSE,0.93,0.85,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Lanarkshire,01/02/2017 00:00,TRUE,0.65,0.81,0.9
6,18 weeks All Ages Psychological Therapy Treatment,NHS Lanarkshire,01/03/2017 00:00,TRUE,0.68,0.64,0.9
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/01/2017 00:00,TRUE,0.76,0.74,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/02/2017 00:00,FALSE,0.98,0.98,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/03/2017 00:00,TRUE,0.75,0.83,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/04/2017 00:00,FALSE,0.97,0.72,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/05/2017 00:00,TRUE,0.93,0.88,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/06/2017 00:00,TRUE,0.73,0.61,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/07/2017 00:00,FALSE,0.98,0.90,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/08/2017 00:00,TRUE,0.67,0.91,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/09/2017 00:00,TRUE,0.79,0.99,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/10/2017 00:00,TRUE,0.79,0.73,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/11/2017 00:00,FALSE,0.96,0.61,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/12/2017 00:00,TRUE,0.67,0.66,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/01/2018 00:00,TRUE,0.85,0.99,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/02/2018 00:00,TRUE,0.85,0.90,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/03/2018 00:00,TRUE,0.72,0.81,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/04/2018 00:00,FALSE,0.95,0.63,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/05/2018 00:00,TRUE,0.91,0.60,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/06/2018 00:00,TRUE,0.63,0.97,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/07/2018 00:00,TRUE,0.75,0.60,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/08/2018 00:00,FALSE,0.99,0.86,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/09/2018 00:00,TRUE,0.83,0.86,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/10/2018 00:00,TRUE,0.75,0.60,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/11/2018 00:00,TRUE,0.87,0.93,0.95
16,Cancer 31 Day Waiting Times,NHS Lanarkshire,01/12/2018 00:00,TRUE,0.67,0.66,0.95
17,Cancer 62 Day Waiting Times,NHS Lanarkshire,01/01/2017 00:00,TRUE,0.72,0.72,0.95
17,Cancer 62 Day Waiting Times,NHS Lanarkshire,01/02/2017 00:00,TRUE,0.71,0.91,0.95
